X,Y,ZB,MATID,Area,ID
325865.8863,6289347.381,7.859134,53,3133.28,3207
325571.954,6277484.443,0.5531962,52,973.9541,3208
325612.6027,6277168.207,1.939486,52,1692.58,3209
325576.9316,6277114.463,1.75816,52,1151.515,3210
325583.9067,6277557.939,13.85867,53,1755.205,3211
325569.8738,6277428.829,1.066797,52,2660.503,3212
325583.1478,6277369.137,1.058208,52,3819.875,3213
325604.8182,6277310.9,1.103423,52,4379.475,3214
325625.9617,6277253.556,1.601226,52,3733.865,3215
325815.0178,6280547.103,-5.513975,51,4551.514,3216
325779.0369,6280466.021,-5.703895,51,4689.106,3217
325732.2763,6280393.374,-5.65134,51,5044.091,3218
325686.8704,6280320.605,-5.64293,51,4744.677,3219
325651.0542,6280251.166,-5.541553,51,3846.645,3220
325623.4014,6280185.027,-5.232366,51,3468.284,3221
325593.8246,6280119.924,-4.837846,51,3730.366,3222
325575.3755,6280052.817,-3.978863,51,3819.495,3223
325571.2493,6279984.335,-3.403341,51,3729.401,3224
325569.5983,6279920.017,-3.661633,51,3391.053,3225
325864.7362,6280535.202,-4.865788,51,4574.351,3226
325833.4322,6280451.868,-3.217944,51,4777.1,3227
325790.5267,6280377.447,-2.708653,51,5040.012,3228
325742.7214,6280304.583,-2.654828,51,4834.921,3229
325702.1941,6280236.013,-2.705696,51,3815.708,3230
325672.1611,6280172.085,-3.037808,51,3351.854,3231
325645.5049,6280108.991,-3.345989,51,3579.927,3232
325629.8535,6280045.697,-3.352749,51,3500.883,3233
325626.3169,6279983.051,-2.626028,51,3401.994,3234
325625.4463,6279925.015,-2.171725,51,3025.222,3235
325914.4535,6280523.305,-4.984144,51,4597.502,3236
325887.8232,6280437.715,-4.654737,51,4864.805,3237
325848.7781,6280361.518,-3.978517,51,5036.374,3238
325798.5716,6280288.563,-3.102531,51,4925.583,3239
325753.3354,6280220.862,-2.449721,51,3784.647,3240
325720.9196,6280159.15,-2.626698,51,3235.433,3241
325697.1872,6280098.059,-3.076802,51,3429.644,3242
325684.3247,6280038.577,-3.92679,51,3182.27,3243
325681.3754,6279981.77,-5.171049,51,3074.369,3244
325681.2773,6279930.013,-4.245906,51,2659.727,3245
325964.1712,6280511.41,-6.294864,51,4620.339,3246
325942.2096,6280423.563,-5.409181,51,4953.201,3247
325907.0286,6280345.586,-4.555292,51,5032.715,3248
325854.4212,6280272.539,-5.874872,51,5015.749,3249
325804.4778,6280205.708,-6.216906,51,3754.055,3250
325769.6782,6280146.211,-5.976676,51,3119.163,3251
325748.87,6280087.128,-5.775194,51,3279.566,3252
325738.7867,6280031.459,-6.271067,51,2863.657,3253
325736.4244,6279980.489,-5.513878,51,2746.697,3254
325737.0843,6279935.009,-6.406798,51,2294.165,3255
325592.0417,6280796.97,-1.575547,53,1627.598,3256
325579.9514,6280761.915,0.5,51,4510.159,3257
325594.195,6280705.863,-1.060539,51,4084.137,3258
325618.274,6280675.503,2.713379,53,1236.412,3259
325665.9758,6280799.933,-5.356154,51,3611.206,3260
325671.2993,6280758.448,-6.804314,51,3605.477,3261
325677.4602,6280717.233,-7.037157,51,3526.13,3262
325684.3481,6280676.184,-6.551554,51,3460.898,3263
325750.3091,6280814.602,-6.482999,51,4553.673,3264
325755.0505,6280758.872,-6.909283,51,4344.555,3265
325760.1058,6280703.213,-7.464052,51,4085.626,3266
325765.3813,6280647.468,-4.600977,51,3808.053,3267
325565.5846,6279860.622,-3.456706,51,3294.879,3268
325565.6121,6279805.632,-3.141814,51,3474.694,3269
325593.1664,6279760.23,-3.458394,51,3990.626,3270
325646.6775,6279724.226,-3.824375,51,4117.475,3271
325714.8275,6279702.937,-3.917367,51,3502.825,3272
325782.6788,6279690.224,-3.004156,51,2792.535,3273
325828.9308,6279669.129,-1.315833,51,2400.141,3274
325848.8119,6279634.222,-1.249945,51,2457.757,3275
325849.7773,6279589.465,-1.252994,51,2657.27,3276
325847.4624,6279543.039,-1.180839,51,2502.269,3277
325624.2816,6279872.921,-2.855563,51,2882.598,3278
325629.7959,6279826.51,-3.354141,51,3017.609,3279
325659.1211,6279789.188,-3.45932,51,3447.653,3280
325708.8671,6279759.489,-3.527781,51,3596.98,3281
325771.228,6279740.337,-1.750039,51,3325.595,3282
325835.7316,6279724.465,-1.054127,51,3058.658,3283
325882.6564,6279697.039,-0.9660946,51,2849.528,3284
325904.4829,6279655.399,-1.058981,51,2837.832,3285
325906.9489,6279605.944,-1.163077,51,2868.365,3286
325901.7463,6279554.882,-1.428051,51,2738.575,3287
325682.9591,6279885.215,-2.424886,51,2470.299,3288
325693.9671,6279847.384,-1.982347,51,2560.653,3289
325725.0404,6279818.131,-1.726846,51,2905.594,3290
325771.0283,6279794.738,-1.542558,51,3077.022,3291
325827.6285,6279777.738,-1.008139,51,3148.365,3292
325888.7841,6279758.703,-1.211206,51,3325.35,3293
325936.4099,6279724.965,-1.45836,51,3299.275,3294
325960.174,6279676.585,-1.523615,51,3217.98,3295
325964.1262,6279622.425,-1.32738,51,3079.442,3296
325956.0281,6279566.725,-1.403144,51,2974.881,3297
325741.5996,6279897.502,-7.804451,51,2057.973,3298
325758.123,6279868.253,-7.279849,51,2103.505,3299
325790.8994,6279847.047,-8.07158,51,2362.674,3300
325833.1423,6279829.959,-8.168155,51,2556.576,3301
325884.0291,6279815.138,-5.57982,51,2971.135,3302
325941.8361,6279792.943,-4.490452,51,3591.471,3303
325990.1798,6279752.898,-3.614843,51,3748.647,3304
326015.8816,6279697.776,-3.538041,51,3598.031,3305
326021.3047,6279638.906,-2.986831,51,3290.533,3306
326010.3072,6279578.57,-2.028264,51,3210.771,3307
325567.3361,6290299.737,11.53733,53,2213.695,3308
325595.4764,6290249.614,10.29944,53,2733.379,3309
325624.8376,6290196.912,9.485706,53,3008.944,3310
325654.3374,6290145.298,9.809962,53,3167.542,3311
325682.8636,6290094.164,12.77607,53,3454.159,3312
325711.3535,6290043.368,17.06895,53,3729.512,3313
325741.4282,6289993.719,18.54718,53,3812.223,3314
325774.1617,6289945.687,18.27122,53,3635.08,3315
325809.7898,6289899.892,16.97281,53,3268.547,3316
325624.4636,6281196.984,11.37184,53,2707.409,3317
325681.7912,6281146.578,14.16851,53,2083.938,3318
325733.1408,6281090.563,15.20959,53,2140.068,3319
325776.7899,6281028.945,13.4164,53,2406.093,3320
325801.1372,6280965.08,13.65697,53,1824.431,3321
325791.5619,6280900.965,11.50633,53,1905.416,3322
325743.6861,6280854.479,10.73292,53,2092.294,3323
325664.5196,6280831.816,13.17003,53,1841.08,3324
325573.5817,6280818.354,8.258461,53,2069.629,3325
325554.5292,6277499.69,8.269894,53,1971.109,3326
325537.7918,6277430.668,12.0316,53,1504.237,3327
325540.4558,6277365.878,8.569427,53,1637.688,3328
325556.1121,6277303.018,10.59318,53,1909.906,3329
325583.2384,6277241.471,11.9189,53,1914.748,3330
325592.2315,6277180.215,14.9544,53,1364.479,3331
325562.6074,6277124.557,11.36141,53,1141.68,3332
325538.4339,6289387.84,0.4455299,53,3541.23,3333
325571.24,6289322.2,0.3026396,52,5958.023,3334
325577.068,6289430.297,-0.1980939,52,5250.812,3335
325636.4747,6289360.287,-0.1113586,52,6433.44,3336
325631.8574,6289461.994,-0.2744184,51,7544.686,3337
325717.1574,6289383.361,-0.3295289,51,8515.59,3338
325688.9871,6289488.197,-0.4656455,51,7205.558,3339
325799.5859,6289403.874,-0.7579632,51,9026.894,3340
325733.607,6289519.795,-0.09496607,51,7395.165,3341
325848.3476,6289444.258,-0.419633,51,8708.751,3342
325535.6484,6289237.908,3.270139,53,3126.502,3343
325528.7204,6290615.109,0.5372771,52,3769.271,3344
325528.8389,6290555.713,1.476998,53,3185.867,3345
325530.6765,6290499.664,11.43369,53,2876.557,3346
325533.7112,6290446.373,16.52379,53,2595.904,3347
325538.7414,6290395.332,13.77221,53,2365.9,3348
325548.4605,6290347.667,13.07449,53,2115.233,3349
325535.1137,6287182.572,0.6408628,53,6837.482,3350
325597.4195,6287227.903,1.000723,53,8526.626,3351
325698.5854,6282445.023,10.86091,53,1930.885,3352
325657.3009,6282396.468,8.028565,53,1726.226,3353
325624.9146,6282345.244,9.071264,53,1609.558,3354
325596.9922,6282291.737,12.13955,53,1740.78,3355
325567.9965,6282231.143,9.621066,53,1779.985,3356
325523.6385,6282182.047,12.86137,53,1491.715,3357
325539.2333,6279030.467,-0.09140223,53,1366.325,3358
325535.0892,6279054.525,12.72358,53,1874.001,3359
325604.38,6279036.865,12.15535,53,1322.014,3360
325661.838,6279020.782,19.55735,53,1528.695,3361
325709.357,6279010.5,6.667306,53,1889.996,3362
325775.0138,6280550.542,15.84984,53,2352.311,3363
325735.4468,6280477.102,11.79499,53,2696.48,3364
325683.6496,6280405.656,12.05916,53,3312.58,3365
325641.4306,6280334.465,14.67293,53,2986.92,3366
325608.3101,6280261.271,14.17863,53,2493.24,3367
325578.401,6280193.946,16.92598,53,2845.855,3368
325546.784,6280129.459,19.74469,53,3122.535,3369
325526.4508,6280058.502,12.23292,53,3252.087,3370
325521.2352,6279985.888,18.41097,53,3294.072,3371
325517.2952,6279915.297,24.40554,53,3257.55,3372
325613.2923,6289557.221,18.0561,53,2687.86,3373
325573.1628,6289523.429,21.58911,53,2858.59,3374
325535.417,6289485.098,10.07132,53,1939.14,3375
325509.7773,6289440.331,18.71871,53,1991.275,3376
325515.1439,6279018.139,6.141796,53,1751.4,3377
325568.189,6278974.951,11.85295,53,1570.41,3378
325613.0384,6278923.597,3.275214,53,2005.145,3379
325665.0353,6278875.972,3.345099,53,2319.595,3380
325737.8228,6278855.692,8.795644,53,2134.578,3381
325799.6581,6278825.451,14.72593,53,1780.678,3382
325511.5531,6279852.969,20.80469,53,3027.717,3383
325507.0317,6279792.998,6.90703,53,3112.98,3384
325534.088,6279741.478,7.290824,53,2950.49,3385
325597.6323,6279698.206,11.55977,53,2572.325,3386
325673.858,6279673.5,4.553034,53,2021.52,3387
325741.2357,6279661.48,11.51115,53,1653.465,3388
325785.4061,6279646.684,11.74777,53,1156.76,3389
325806.6432,6279619.885,11.50449,53,1044.48,3390
325808.8754,6279578.598,9.995339,53,1069.13,3391
325807.2415,6279533.083,8.103215,53,1109.563,3392
325497.5444,6289366.992,10.93645,53,3605.68,3393
325510.7861,6289293.697,3.944735,53,3526.133,3394
325719.3867,6282401.847,-9.531282,51,3966.647,3395
325677.8939,6282350.958,-7.883405,51,3730.343,3396
325644.3994,6282295.828,-8.050035,51,3435.972,3397
325614.9503,6282239.34,-6.676562,51,3134.218,3398
325578.2858,6282181.654,-4.330406,51,3737.562,3399
325522.4253,6282139.964,-8.086529,51,3500.052,3400
325743.4626,6282350.338,-11.1626,51,3341.74,3401
325700.9033,6282292.609,-11.58205,51,3250.533,3402
325665.1858,6282231.417,-11.94694,51,3165.143,3403
325631.4911,6282170.187,-12.47178,51,3142.871,3404
325586.7892,6282116.412,-13.60927,51,3991.139,3405
325521.9405,6282085.281,-14.23547,51,3821.729,3406
325764.2961,6282304.018,-12.95131,51,3519.409,3407
325720.9499,6282239.098,-14.14761,51,3446.959,3408
325683.509,6282171.212,-13.71649,51,3428.117,3409
325646.2588,6282104.301,-13.09227,51,3527.409,3410
325594.4157,6282053.347,-15.97907,51,4514.392,3411
325521.3631,6282031.081,-14.26038,51,4183.019,3412
325785.1297,6282257.701,-16.42871,51,3697.568,3413
325740.998,6282185.583,-15.38022,51,3643.5,3414
325701.8366,6282110.989,-12.83846,51,3691.217,3415
325661.0365,6282038.385,-12.22059,51,3912.252,3416
325602.0389,6281990.338,-12.61726,51,5038.125,3417
325520.7849,6281976.89,-12.62527,51,4544.103,3418
325805.9624,6282211.379,-14.44499,51,3875.74,3419
325761.0472,6282132.061,-12.95975,51,3840.332,3420
325720.1689,6282050.748,-11.3662,51,3954.512,3421
325675.8235,6281972.439,-10.94174,51,4297.019,3422
325609.6581,6281927.362,-11.15833,51,5563.281,3423
325520.208,6281922.703,-12.01549,51,4905.958,3424
325826.7945,6282165.058,-4.057857,51,4053.697,3425
325781.0973,6282078.53,-6.798533,51,4036.899,3426
325738.5056,6281990.492,-9.21969,51,4217.538,3427
325690.6186,6281906.467,-8.924321,51,4681.664,3428
325617.2795,6281864.409,-9.704248,51,6088.223,3429
325519.6275,6281868.518,-2.508831,51,5266.812,3430
325526.8009,6281826.619,13.64431,53,2639.093,3431
325623.8051,6281816.742,1.637882,53,3417.234,3432
325704.8575,6281857.39,2.397666,51,3000.897,3433
325755.5502,6281943.582,3.837919,53,3001.13,3434
325797.9385,6282034.605,5.163999,53,2711.805,3435
325843.6767,6282125.575,14.70736,53,2772.646,3436
325489.7903,6277561.743,0.6009516,53,832.5485,3437
325522.3832,6277592.282,0.6903304,53,1029.014,3438
325558.2694,6277624.696,1.208661,53,976.5292,3439
325486.0308,6290302.484,0.02923627,51,2024.675,3440
325507.2333,6290244.641,0.1497558,51,2698.026,3441
325531.3017,6290179.577,-0.5584906,51,3275.029,3442
325556.674,6290113.954,-0.9104797,51,3485.648,3443
325584.4062,6290047.77,-0.746413,51,3916.4,3444
325615.1449,6289981.476,-0.5691391,51,3943.673,3445
325651.0783,6289919.357,-0.4020601,51,4010.775,3446
325692.6773,6289861.38,-0.4182372,51,4002.885,3447
325736.943,6289806.918,-0.3395504,51,4055.007,3448
325525.2422,6290300.382,-4.082818,51,1977.625,3449
325549.9396,6290245.717,-3.820691,51,2473.209,3450
325577.4688,6290186.507,-1.595414,51,3007.463,3451
325605.2137,6290127.45,-1.028471,51,3171.396,3452
325632.7176,6290069.041,-0.9863814,51,3458.417,3453
325661.5628,6290010.722,-1.046016,51,3544.212,3454
325694.33,6289955.102,-1.216229,51,3611.96,3455
325732.136,6289902.77,-0.9515319,51,3641.533,3456
325773.8414,6289853.925,-0.9196743,51,3766.333,3457
325479.7318,6281556.299,9.64911,53,1445.105,3458
325527.0402,6281515.637,12.63874,53,1485.675,3459
325587.5684,6281492.587,16.68728,53,1302.8,3460
325650.8119,6281494.068,13.42898,53,1757.94,3461
325722.6122,6281496.713,6.184324,53,3143.49,3462
325469.4303,6290353.472,-1.154379,51,1753.14,3463
325506.6247,6290349.773,-3.269296,51,1670.56,3464
325468.1284,6280596.461,0.8701238,53,3795.529,3465
325481.6006,6280665.936,0.5,53,4148.183,3466
325514.4993,6280636.247,2.401997,53,1466.1,3467
325515.4577,6280739.296,0.5,53,4715.021,3468
325541.8517,6280676.785,2.1835,53,3795.752,3469
325453.6953,6277775.417,0.8890746,53,496.0326,3470
325461.6433,6277532.523,1.83089,53,472.9135,3471
325466.9545,6277517.263,8.629662,53,1147.88,3472
325503.9399,6277548.634,11.18443,53,702.956,3473
325534.624,6277577.438,11.73587,53,791.79,3474
325567.0651,6277607.086,11.76053,53,761.98,3475
325450.6667,6280534.633,1.3814,53,2067.22,3476
325466.704,6280504.437,10.03989,53,2683.99,3477
325503.7185,6280563.757,7.113537,53,1281.638,3478
325529.3753,6280603.017,5.594621,53,1189.062,3479
325563.3835,6280630.943,11.76935,53,1388.582,3480
325615.9006,6280646.877,14.37231,53,1991.05,3481
325684.456,6280641.719,7.174184,53,2417.44,3482
325757.3977,6280613.572,14.82383,53,1673.002,3483
325465.0919,6281809.172,7.978831,53,1798.244,3484
325446.9387,6281746.601,7.69483,53,2158.103,3485
325443.0933,6281677.964,10.7448,53,2001.134,3486
325453.317,6281609.345,9.533227,53,2057.281,3487
325435.8352,6277734.513,0.5771936,53,1189.028,3488
325418.784,6277736.523,1.35673,53,556.2581,3489
325494.106,6280779.258,7.014249,53,2459.2,3490
325444.1013,6280700.52,11.29647,53,3386.576,3491
325426.4682,6280617.772,9.784688,53,3234.192,3492
325418.1476,6280531.57,14.00517,53,2822.34,3493
325435.7377,6281225.645,1.460503,53,4096.78,3494
325405.8523,6290618.311,-0.5512953,51,3662.255,3495
325418.7784,6290559.666,0.4240811,52,3089.67,3496
325431.3578,6290504.113,0.1679664,52,2577.511,3497
325443.7276,6290451.673,0.2496889,51,2155.891,3498
325456.2312,6290402.163,-0.3143823,51,1809.574,3499
325467.1081,6290616.506,-0.7818732,51,3734.443,3500
325473.7816,6290557.161,-1.29096,51,3165.59,3501
325480.124,6290500.878,-1.136268,51,2640.662,3502
325487.1815,6290447.768,-1.659219,51,2210.625,3503
325495.2813,6290397.649,-2.168894,53,1851.167,3504
325647.9817,6277938.786,-0.1581178,52,1623.161,3505
325625.7048,6277892.791,-1.057632,53,1592.022,3506
325593.3327,6277854.681,-1.320347,53,1782.089,3507
325555.5684,6277824.053,-1.091766,51,2403.933,3508
325516.616,6277795.28,-0.6966229,51,2764.218,3509
325484.3142,6277760.103,-0.6416902,51,2711.725,3510
325463.4234,6277713.365,-0.8538267,51,2462.87,3511
325445.717,6277661.367,-0.7169604,51,1979.013,3512
325423.5262,6277609.994,-0.8747267,51,1681.249,3513
325394.1322,6277561.124,-1.039439,51,1589.917,3514
325678.0965,6277927.019,-1.281669,51,1695.054,3515
325653.9721,6277878.816,-1.339281,51,1691.78,3516
325626.0632,6277833.89,-0.7026517,51,1936.551,3517
325595.9682,6277793.142,-0.1676659,51,2603.819,3518
325560.8956,6277758.212,-0.1177836,51,2838.885,3519
325526.6966,6277722.983,-0.2372698,51,2802.49,3520
325500.1135,6277680.944,-0.4582878,51,2424.781,3521
325475.2911,6277636.814,-0.7278827,51,1919.979,3522
325448.2959,6277592.279,-0.8233835,51,1592.938,3523
325418.352,6277546.975,-1.063157,51,1531.499,3524
325711.0483,6277914.525,-0.9753027,51,2079.059,3525
325684.4591,6277864.234,-0.6605944,51,2044.088,3526
325660.664,6277812.513,-0.3909889,51,2301.432,3527
325637.8439,6277761.81,-0.4165906,51,2967.51,3528
325606.008,6277721.138,-0.5861589,51,2953.179,3529
325569.1193,6277686.514,-0.3781854,51,2834.394,3530
325536.2341,6277649.616,-0.3344246,51,2259.903,3531
325503.9235,6277613.49,-0.4508011,51,1702.782,3532
325471.792,6277575.767,-0.8325288,51,1328.225,3533
325440.7372,6277534.078,-1.201763,51,1240.359,3534
325426.9333,6286601.3,4.833426,53,6190.08,3535
325393.4482,6286639.904,0.8668805,52,2663.604,3536
325446.2675,6286699.89,14.25254,53,2639.382,3537
325467.3889,6286783.884,15.18241,53,2064.278,3538
325499.2647,6286859.085,20.02625,53,1351.455,3539
325559.2496,6286905.284,17.74449,53,2160.628,3540
325643.7266,6286928.277,15.48678,53,2543.143,3541
325717.6759,6286927.939,14.67539,53,2471.409,3542
325808.4238,6286891.496,12.0288,53,3600.719,3543
325877.6738,6286884.963,10.83192,53,3957.218,3544
325955.1781,6286942.313,13.18076,53,2070.689,3545
325378.0432,6290754.239,-0.2414469,51,5004.27,3546
325391.8258,6290684.178,-0.3560263,51,4747.259,3547
325449.6998,6290754.49,-0.3211896,51,5145.914,3548
325459.1119,6290683.106,-0.4921946,51,4839.469,3549
325522.0142,6290754.821,-0.3922088,51,5364.417,3550
325527.9045,6290681.574,-0.1113422,52,5112.154,3551
325591.4264,6290755.941,-0.2523779,51,5054.64,3552
325589.158,6290681.627,0.3534563,52,3913.077,3553
325351.9174,6290970.017,-0.1646393,51,6455.602,3554
325359.9083,6290892.205,0.05815417,51,5594.95,3555
325368.3118,6290822.349,0.3062636,51,4921.832,3556
325424.6038,6290973.975,-0.143918,51,5703.056,3557
325432.9941,6290895.037,-0.260043,51,5240.315,3558
325441.2157,6290823.954,-0.3271146,51,4907.943,3559
325492.1931,6290976.644,-0.1113906,51,5725.889,3560
325503.1091,6290897.419,-0.1211014,51,5247.109,3561
325513.1334,6290825.893,-0.2015177,51,4958.863,3562
325566.6411,6290979.582,0.07532963,52,6916.932,3563
325577.2109,6290899.82,-0.1526667,51,5849.947,3564
325586.4415,6290827.657,-0.2428426,51,5185.222,3565
325395.2828,6277694.832,0.8541033,53,1421.501,3566
325418.2662,6277679.269,0.9279609,53,1590.292,3567
325365.1366,6277652.211,1.126559,53,1567.289,3568
325376.6403,6277631.367,1.182577,53,719.1841,3569
325399.2016,6277628.192,0.867236,53,1709.096,3570
325329.2737,6277608.283,1.078859,53,1445.996,3571
325350.2744,6277592.301,1.205601,53,1490.916,3572
325371.4326,6277576.141,2.253615,53,1534.41,3573
325321.6176,6290316.696,0.4751652,52,3581.962,3574
325341.1142,6290246.266,0.577781,52,4958.403,3575
325375.0506,6290165.814,0.3320835,53,4596.896,3576
325413.5233,6290084.943,0.07337599,52,4376.641,3577
325452.2126,6290002.656,-0.1438134,52,4240.065,3578
325491.387,6289920.202,-0.009299907,51,4124.176,3579
325533.7034,6289839.515,-0.02452039,51,4196.3,3580
325580.8063,6289762.291,0.3152946,52,4381.52,3581
325632.8069,6289688.677,-0.1659751,51,4535.35,3582
325380.7357,6290311.45,0.4673097,52,3194.81,3583
325400.0722,6290245.619,0.3878093,52,4295.659,3584
325429.2053,6290170.368,0.3975281,52,4154.655,3585
325461.8092,6290094.074,0.1481886,52,3891.908,3586
325496.1178,6290016.594,0.2920811,52,3871.981,3587
325532.1575,6289938.883,0.1146573,52,3751.607,3588
325572.5132,6289864.171,-0.01819085,52,3845.373,3589
325617.9865,6289793.565,0.1409388,52,4029.878,3590
325667.1388,6289726.569,-0.4063496,51,4161.67,3591
325437.7144,6290306.452,0.5796171,52,3016.896,3592
325457.0004,6290245.227,0.5147277,52,3889.51,3593
325481.662,6290175.153,0.3461548,52,3905.493,3594
325508.7021,6290103.427,0.1524626,52,3565.211,3595
325538.912,6290030.724,0.2293302,52,3629.563,3596
325572.0577,6289957.732,0.02882569,52,3473.828,3597
325610.685,6289888.94,-0.4311948,51,3559.865,3598
325654.7607,6289824.903,-0.0677494,51,3719.512,3599
325701.309,6289764.48,0.04828565,52,3808.018,3600
325325.8956,6291180.415,0.4778567,52,8583.722,3601
325340.5475,6291067.376,0.1655226,52,8819.086,3602
325403.9441,6291163.105,0.4299299,52,7338.437,3603
325414.7695,6291065.672,0.2335681,52,6761.031,3604
325481.5231,6291162.467,0.451474,52,7208.954,3605
325485.5784,6291067.442,0.2644293,52,6596.997,3606
325558.9371,6291181.985,0.6024759,52,8461.983,3607
325561.2375,6291075.029,0.351386,52,8700.924,3608
325616.6849,6277950.215,14.39908,53,1685.815,3609
325593.8741,6277905.814,16.02595,53,1758.136,3610
325559.1783,6277872.89,12.04735,53,1590.968,3611
325517.5422,6277845.888,7.888504,53,1433.399,3612
325476.7479,6277818.005,8.98888,53,1360.667,3613
325438.8971,6277786.663,10.59812,53,1177.462,3614
325404.3001,6277747.937,10.63166,53,1247,3615
325372.8198,6277706.009,10.42679,53,1238.385,3616
325341.7811,6277663.39,11.26498,53,1199.653,3617
325308.0865,6277622.06,14.80071,53,1252.469,3618
325257.4034,6277538.835,1.860679,53,620.1517,3619
325261.1279,6277495.569,1.124722,53,883.4363,3620
325264.8693,6277452.121,1.27434,53,1146.632,3621
325271.6142,6277545.643,1.693169,53,723.1793,3622
325282.155,6277502.916,1.11705,53,1100.46,3623
325292.7774,6277459.862,0.8953383,53,1477.913,3624
325284.8591,6277556.906,1.390204,53,631.5882,3625
325300.7534,6277521.427,1.707283,53,909.4712,3626
325316.7243,6277485.781,0.6908576,53,1187.521,3627
325296.3824,6277569.218,1.149919,53,507.9439,3628
325314.798,6277542.233,1.603443,53,689.5974,3629
325333.2683,6277515.169,1.580944,53,871.231,3630
325307.2671,6277580.829,1.007875,53,449.7014,3631
325327.4772,6277560.664,1.428073,53,619.9162,3632
325347.7569,6277540.43,1.458807,53,790.275,3633
325254.0062,6277576.128,11.58039,53,270.8805,3634
325262.5491,6277581.831,12.20936,53,270.7767,3635
325271.0918,6277587.533,10.79859,53,270.7842,3636
325279.4568,6277593.435,10.94429,53,265.8648,3637
325287.6415,6277599.612,11.5388,53,257.6174,3638
325265.6174,6277418.406,0.0253132,53,814.8618,3639
325265.6051,6277393.423,-1.502679,51,962.7446,3640
325265.2306,6277371.01,-5.979104,51,875.1552,3641
325299.9166,6277429.209,0.3104849,53,766.1463,3642
325304.349,6277410.061,-5.465427,51,839.542,3643
325308.095,6277392.818,-6.215077,51,715.537,3644
325329.2745,6277460.584,-1.203725,51,705.1584,3645
325337.5709,6277442.774,-4.031554,51,780.633,3646
325344.8998,6277426.731,-4.743294,51,676.0349,3647
325349.8633,6277494.079,-1.316457,51,746.1985,3648
325363.862,6277477.333,-2.11411,51,901.121,3649
325376.383,6277462.204,-3.817749,51,839.8319,3650
325368.8339,6277523.877,-1.050143,51,876.7626,3651
325389.9808,6277509.571,-1.665694,51,1024.994,3652
325409.0236,6277496.58,-1.985028,51,944.7516,3653
325285.9517,6290246.726,11.94501,53,4406.942,3654
325325.1117,6290157.819,10.78385,53,4270.962,3655
325366.5727,6290071.363,14.81742,53,4653.711,3656
325407.7347,6289983.971,18.60189,53,4831.718,3657
325449.2743,6289896.62,10.53045,53,4932.663,3658
325493.5765,6289810.765,10.65149,53,5007.841,3659
325543.4271,6289728.596,6.716108,53,4942.371,3660
325598.4752,6289651.643,12.68634,53,4612.918,3661
325269.3001,6282237.376,7.39535,53,1092.908,3662
325316.4939,6282216.27,9.58603,53,1374.835,3663
325364.8047,6282197.326,6.346916,53,1361.7,3664
325416.0388,6282182.791,18.69994,53,1269.087,3665
325468.203,6282173.221,16.48782,53,1275.77,3666
325259.4667,6290300.967,9.019602,53,857.47,3667
325268.2683,6290327.76,0.5875341,52,2251.975,3668
325264.5627,6277348.37,8.759418,53,1227.71,3669
325311.3219,6277374.18,8.682533,53,1047.698,3670
325351.4488,6277409.357,10.67926,53,981.0858,3671
325389.2995,6277447.406,8.953803,53,1155.827,3672
325427.6245,6277483.319,8.286722,53,1274.084,3673
325275.8974,6281483.508,-10.02518,51,4428.502,3674
325326.4622,6281403.718,-9.098539,51,4492.3,3675
325389.0615,6281336.046,-8.698246,51,4601.81,3676
325470.7862,6281289.978,-8.108774,51,5539.483,3677
325570.0307,6281269.24,-6.685925,51,4743.619,3678
325318.8571,6281497.952,-12.30273,51,4006.703,3679
325369.16,6281426.789,-11.9579,51,4144.343,3680
325431.2665,6281368.574,-11.04276,51,4142.698,3681
325509.0728,6281331.943,-10.62644,51,4888.291,3682
325601.3827,6281315.359,-10.43871,51,4483.272,3683
325361.8233,6281512.396,-11.47573,51,3584.616,3684
325411.855,6281449.861,-11.32295,51,3795.749,3685
325473.4917,6281401.116,-11.3086,51,3682.993,3686
325547.3523,6281373.899,-11.09025,51,4237.098,3687
325632.7338,6281361.476,-10.53615,51,4222.925,3688
325404.7996,6281526.845,-10.62093,51,3162.85,3689
325454.5481,6281472.93,-10.65024,51,3447.729,3690
325515.7435,6281433.68,-10.95672,51,3223.898,3691
325585.6207,6281415.844,-10.49934,51,3585.906,3692
325664.0838,6281407.591,-9.659719,51,3962.578,3693
325447.7899,6281541.297,-8.228103,51,2740.73,3694
325497.2374,6281495.999,-6.675376,51,3099.174,3695
325558.0379,6281466.275,-7.307351,53,2764.208,3696
325623.8707,6281457.768,-8.113578,53,2934.713,3697
325695.4323,6281453.704,-8.224864,51,3702.231,3698
325280.7605,6286781.879,0.851743,52,8554.86,3699
325345.9212,6286694.914,0.624,52,9952.91,3700
325325.5008,6286867.413,1.197369,52,10784.53,3701
325392.5799,6286762.68,0.623,52,9683.356,3702
325383.6773,6286948.514,0.61,52,10033.67,3703
325429.0324,6286842.105,0.622,52,8035.214,3704
325456.9342,6287017.101,0.6,52,9713.564,3705
325478.2368,6286915.207,0.9777213,52,7496.306,3706
325534.9886,6287068.62,0.55,52,7973.059,3707
325548.8079,6286966.396,1.222989,52,8160.346,3708
325605.3633,6287101.795,0.5,52,8453.21,3709
325627.0983,6286994.303,0.43462,52,8699.996,3710
325679.3822,6287103.67,-0.1151897,51,8323.494,3711
325707.6095,6286994.679,0.5338034,52,8107.962,3712
